name,size,year,absoluteLength,breitengrad,laengengrad
Brunnifirn,26,2064,0,46734376,8789393
Brunnifirn,26,2065,0,46734376,8789393
Brunnifirn,26,2066,0,46734376,8789393
Brunnifirn,26,2067,0,46734376,8789393
Brunnifirn,26,2068,0,46734376,8789393
Brunnifirn,26,2069,0,46734376,8789393
Brunnifirn,26,2070,0,46734376,8789393
Brunnifirn,26,2071,0,46734376,8789393
Brunnifirn,26,2072,0,46734376,8789393
Brunnifirn,26,2073,0,46734376,8789393
Brunnifirn,26,2074,0,46734376,8789393
Brunnifirn,26,2075,0,46734376,8789393
Brunnifirn,26,2076,0,46734376,8789393
Brunnifirn,26,2077,0,46734376,8789393
Brunnifirn,26,2078,0,46734376,8789393
Brunnifirn,26,2079,0,46734376,8789393
Brunnifirn,26,2080,0,46734376,8789393
Brunnifirn,26,2081,0,46734376,8789393
Brunnifirn,26,2082,0,46734376,8789393
Brunnifirn,26,2083,0,46734376,8789393
Brunnifirn,26,2084,0,46734376,8789393
Brunnifirn,26,2085,0,46734376,8789393
Brunnifirn,26,2086,0,46734376,8789393
Brunnifirn,26,2087,0,46734376,8789393
Brunnifirn,26,2088,0,46734376,8789393
Brunnifirn,26,2089,0,46734376,8789393
Brunnifirn,26,2090,0,46734376,8789393
Chaltwassergletscher,31,1900,3018,46249758,8085072
Chaltwassergletscher,31,1901,3025,46249758,8085072
Chaltwassergletscher,31,1902,3031,46249758,8085072
Chaltwassergletscher,31,1903,3037,46249758,8085072
Chaltwassergletscher,31,1904,3035,46249758,8085072
Chaltwassergletscher,31,1905,3024,46249758,8085072
Chaltwassergletscher,31,1906,3016,46249758,8085072
Chaltwassergletscher,31,1907,3013,46249758,8085072
Chaltwassergletscher,31,1908,3014,46249758,8085072
Chaltwassergletscher,31,1909,3006,46249758,8085072
Chaltwassergletscher,31,1910,3000,46249758,8085072
Chaltwassergletscher,31,1911,2990,46249758,8085072
Chaltwassergletscher,31,1912,2997,46249758,8085072
Chaltwassergletscher,31,1913,2991,46249758,8085072
Chaltwassergletscher,31,1914,2991,46249758,8085072
Chaltwassergletscher,31,1915,2991,46249758,8085072
Chaltwassergletscher,31,1916,2995,46249758,8085072
Chaltwassergletscher,31,1917,2995,46249758,8085072
Chaltwassergletscher,31,1918,2995,46249758,8085072
Chaltwassergletscher,31,1919,3003,46249758,8085072
Chaltwassergletscher,31,1920,3001,46249758,8085072
Chaltwassergletscher,31,1921,2995,46249758,8085072
Chaltwassergletscher,31,1922,2995,46249758,8085072
Chaltwassergletscher,31,1923,2986,46249758,8085072
Chaltwassergletscher,31,1924,2980,46249758,8085072
Chaltwassergletscher,31,1925,2971,46249758,8085072
Chaltwassergletscher,31,1926,2971,46249758,8085072
Chaltwassergletscher,31,1927,2968,46249758,8085072
Chaltwassergletscher,31,1928,2958,46249758,8085072
Chaltwassergletscher,31,1929,2943,46249758,8085072
Chaltwassergletscher,31,1930,2937,46249758,8085072
Chaltwassergletscher,31,1931,2923,46249758,8085072
Chaltwassergletscher,31,1932,2911,46249758,8085072
Chaltwassergletscher,31,1933,2901,46249758,8085072
Chaltwassergletscher,31,1934,2894,46249758,8085072
Chaltwassergletscher,31,1935,2894,46249758,8085072
Chaltwassergletscher,31,1936,2914,46249758,8085072
Chaltwassergletscher,31,1937,2870,46249758,8085072
Chaltwassergletscher,31,1938,2860,46249758,8085072
Chaltwassergletscher,31,1939,2860,46249758,8085072
Chaltwassergletscher,31,1940,2860,46249758,8085072
Chaltwassergletscher,31,1941,2734,46249758,8085072
Chaltwassergletscher,31,1942,2648,46249758,8085072
Chaltwassergletscher,31,1943,2574,46249758,8085072
Chaltwassergletscher,31,1944,2474,46249758,8085072
Chaltwassergletscher,31,1945,2474,46249758,8085072
Chaltwassergletscher,31,1946,2470,46249758,8085072
Chaltwassergletscher,31,1947,2470,46249758,8085072
Chaltwassergletscher,31,1948,2360,46249758,8085072
Chaltwassergletscher,31,1949,2319,46249758,8085072
Chaltwassergletscher,31,1950,2303,46249758,8085072
Chaltwassergletscher,31,1951,2311,46249758,8085072
Chaltwassergletscher,31,1952,2311,46249758,8085072
Chaltwassergletscher,31,1953,2240,46249758,8085072
Chaltwassergletscher,31,1954,2248,46249758,8085072
Chaltwassergletscher,31,1955,2248,46249758,8085072
Chaltwassergletscher,31,1956,2204,46249758,8085072
Chaltwassergletscher,31,1957,2186,46249758,8085072
Chaltwassergletscher,31,1958,2150,46249758,8085072
Chaltwassergletscher,31,1959,2133,46249758,8085072
Chaltwassergletscher,31,1960,2133,46249758,8085072
Chaltwassergletscher,31,1961,2109,46249758,8085072
Chaltwassergletscher,31,1962,2103,46249758,8085072
Chaltwassergletscher,31,1963,2100,46249758,8085072
Chaltwassergletscher,31,1964,2096,46249758,8085072
Chaltwassergletscher,31,1965,2090,46249758,8085072
Chaltwassergletscher,31,1966,2090,46249758,8085072
Chaltwassergletscher,31,1967,2053,46249758,8085072
Chaltwassergletscher,31,1968,2053,46249758,8085072
Chaltwassergletscher,31,1969,2047,46249758,8085072
Chaltwassergletscher,31,1970,2037,46249758,8085072
Chaltwassergletscher,31,1971,2021,46249758,8085072
Chaltwassergletscher,31,1972,2021,46249758,8085072
Chaltwassergletscher,31,1973,2021,46249758,8085072
Chaltwassergletscher,31,1974,2021,46249758,8085072
Chaltwassergletscher,31,1975,2021,46249758,8085072
Chaltwassergletscher,31,1976,2010,46249758,8085072
Chaltwassergletscher,31,1977,2072,46249758,8085072
Chaltwassergletscher,31,1978,2108,46249758,8085072
Chaltwassergletscher,31,1979,2096,46249758,8085072
Chaltwassergletscher,31,1980,2103,46249758,8085072
Chaltwassergletscher,31,1981,2094,46249758,8085072
Chaltwassergletscher,31,1982,2094,46249758,8085072
Chaltwassergletscher,31,1983,2093,46249758,8085072
Chaltwassergletscher,31,1984,2095,46249758,8085072
Chaltwassergletscher,31,1985,2091,46249758,8085072
Chaltwassergletscher,31,1986,2097,46249758,8085072
Chaltwassergletscher,31,1987,2065,46249758,8085072
Chaltwassergletscher,31,1988,2061,46249758,8085072
Chaltwassergletscher,31,1989,2063,46249758,8085072
Chaltwassergletscher,31,1990,2022,46249758,8085072
Chaltwassergletscher,31,1991,2026,46249758,8085072
Chaltwassergletscher,31,1992,2027,46249758,8085072
Chaltwassergletscher,31,1993,2027,46249758,8085072
Chaltwassergletscher,31,1994,2019,46249758,8085072
Chaltwassergletscher,31,1995,2015,46249758,8085072
Chaltwassergletscher,31,1996,2016,46249758,8085072
Chaltwassergletscher,31,1997,2030,46249758,8085072
Chaltwassergletscher,31,1998,2003,46249758,8085072
Chaltwassergletscher,31,1999,1992,46249758,8085072
Chaltwassergletscher,31,2000,1982,46249758,8085072
Chaltwassergletscher,31,2001,1982,46249758,8085072
Chaltwassergletscher,31,2002,1963,46249758,8085072
Chaltwassergletscher,31,2003,1946,46249758,8085072
Chaltwassergletscher,31,2004,1944,46249758,8085072
Chaltwassergletscher,31,2005,1943,46249758,8085072
Chaltwassergletscher,31,2006,1913,46249758,8085072
Chaltwassergletscher,31,2007,1891,46249758,8085072
Chaltwassergletscher,31,2008,1891,46249758,8085072
Chaltwassergletscher,31,2009,1885,46249758,8085072
Chaltwassergletscher,31,2010,1885,46249758,8085072
Chaltwassergletscher,31,2011,1848,46249758,8085072
Chaltwassergletscher,31,2012,1846,46249758,8085072
Chaltwassergletscher,31,2013,1846,46249758,8085072
Chaltwassergletscher,31,2014,1832,46249758,8085072
Chaltwassergletscher,31,2015,1826,46249758,8085072
Chaltwassergletscher,31,2016,1800,46249758,8085072
Chaltwassergletscher,31,2017,1791,46249758,8085072
Chaltwassergletscher,31,2018,1737,46249758,8085072
Chaltwassergletscher,31,2019,1682,46249758,8085072
Chaltwassergletscher,31,2020,1628,46249758,8085072
Chaltwassergletscher,31,2021,1574,46249758,8085072
Chaltwassergletscher,31,2022,1520,46249758,8085072
Chaltwassergletscher,31,2023,1465,46249758,8085072
Chaltwassergletscher,31,2024,1411,46249758,8085072
Chaltwassergletscher,31,2025,1357,46249758,8085072
Chaltwassergletscher,31,2026,1303,46249758,8085072
Chaltwassergletscher,31,2027,1248,46249758,8085072
Chaltwassergletscher,31,2028,1194,46249758,8085072
Chaltwassergletscher,31,2029,1140,46249758,8085072
Chaltwassergletscher,31,2030,1085,46249758,8085072
Chaltwassergletscher,31,2031,1031,46249758,8085072
Chaltwassergletscher,31,2032,977,46249758,8085072
Chaltwassergletscher,31,2033,923,46249758,8085072
Chaltwassergletscher,31,2034,868,46249758,8085072
Chaltwassergletscher,31,2035,814,46249758,8085072
Chaltwassergletscher,31,2036,760,46249758,8085072
Chaltwassergletscher,31,2037,706,46249758,8085072
Chaltwassergletscher,31,2038,651,46249758,8085072
Chaltwassergletscher,31,2039,597,46249758,8085072
Chaltwassergletscher,31,2040,543,46249758,8085072
Chaltwassergletscher,31,2041,488,46249758,8085072
Chaltwassergletscher,31,2042,434,46249758,8085072
Chaltwassergletscher,31,2043,380,46249758,8085072
Chaltwassergletscher,31,2044,326,46249758,8085072
Chaltwassergletscher,31,2045,271,46249758,8085072
Chaltwassergletscher,31,2046,217,46249758,8085072
Chaltwassergletscher,31,2047,163,46249758,8085072
Chaltwassergletscher,31,2048,109,46249758,8085072
Chaltwassergletscher,31,2049,54,46249758,8085072
Chaltwassergletscher,31,2050,0,46249758,8085072
Chaltwassergletscher,31,2051,0,46249758,8085072
Chaltwassergletscher,31,2052,0,46249758,8085072
Chaltwassergletscher,31,2053,0,46249758,8085072
Chaltwassergletscher,31,2054,0,46249758,8085072
Chaltwassergletscher,31,2055,0,46249758,8085072
Chaltwassergletscher,31,2056,0,46249758,8085072
Chaltwassergletscher,31,2057,0,46249758,8085072
Chaltwassergletscher,31,2058,0,46249758,8085072
Chaltwassergletscher,31,2059,0,46249758,8085072
Chaltwassergletscher,31,2060,0,46249758,8085072
Chaltwassergletscher,31,2061,0,46249758,8085072
Chaltwassergletscher,31,2062,0,46249758,8085072
Chaltwassergletscher,31,2063,0,46249758,8085072
Chaltwassergletscher,31,2064,0,46249758,8085072
Chaltwassergletscher,31,2065,0,46249758,8085072
Chaltwassergletscher,31,2066,0,46249758,8085072
Chaltwassergletscher,31,2067,0,46249758,8085072
Chaltwassergletscher,31,2068,0,46249758,8085072
Chaltwassergletscher,31,2069,0,46249758,8085072
Chaltwassergletscher,31,2070,0,46249758,8085072
Chaltwassergletscher,31,2071,0,46249758,8085072
Chaltwassergletscher,31,2072,0,46249758,8085072
Chaltwassergletscher,31,2073,0,46249758,8085072
Chaltwassergletscher,31,2074,0,46249758,8085072
Chaltwassergletscher,31,2075,0,46249758,8085072
Chaltwassergletscher,31,2076,0,46249758,8085072
Chaltwassergletscher,31,2077,0,46249758,8085072
Chaltwassergletscher,31,2078,0,46249758,8085072
Chaltwassergletscher,31,2079,0,46249758,8085072
Chaltwassergletscher,31,2080,0,46249758,8085072
Chaltwassergletscher,31,2081,0,46249758,8085072
Chaltwassergletscher,31,2082,0,46249758,8085072
Chaltwassergletscher,31,2083,0,46249758,8085072
Chaltwassergletscher,31,2084,0,46249758,8085072
Chaltwassergletscher,31,2085,0,46249758,8085072
Chaltwassergletscher,31,2086,0,46249758,8085072
Chaltwassergletscher,31,2087,0,46249758,8085072
Chaltwassergletscher,31,2088,0,46249758,8085072
Chaltwassergletscher,31,2089,0,46249758,8085072
Chaltwassergletscher,31,2090,0,46249758,8085072
Chelengletscher,28,1900,4001,46673079,8426443
Chelengletscher,28,1901,3986,46673079,8426443
Chelengletscher,28,1902,4015,46673079,8426443
Chelengletscher,28,1903,4015,46673079,8426443
Chelengletscher,28,1904,3997,46673079,8426443
Chelengletscher,28,1905,3997,46673079,8426443
Chelengletscher,28,1906,3982,46673079,8426443
Chelengletscher,28,1907,3976,46673079,8426443
Chelengletscher,28,1908,3976,46673079,8426443
Chelengletscher,28,1909,3963,46673079,8426443
Chelengletscher,28,1910,3953,46673079,8426443
Chelengletscher,28,1911,3935,46673079,8426443
Chelengletscher,28,1912,3930,46673079,8426443
Chelengletscher,28,1913,3925,46673079,8426443
Chelengletscher,28,1914,3923,46673079,8426443
Chelengletscher,28,1915,3961,46673079,8426443
Chelengletscher,28,1916,3961,46673079,8426443
Chelengletscher,28,1917,3992,46673079,8426443
Chelengletscher,28,1918,4002,46673079,8426443
Chelengletscher,28,1919,4022,46673079,8426443
Chelengletscher,28,1920,4044,46673079,8426443
Chelengletscher,28,1921,4046,46673079,8426443
Chelengletscher,28,1922,4050,46673079,8426443
Chelengletscher,28,1923,4020,46673079,8426443
Chelengletscher,28,1924,4011,46673079,8426443
Chelengletscher,28,1925,4001,46673079,8426443
Chelengletscher,28,1926,4015,46673079,8426443
Chelengletscher,28,1927,4008,46673079,8426443
Chelengletscher,28,1928,3990,46673079,8426443
Chelengletscher,28,1929,4007,46673079,8426443
Chelengletscher,28,1930,3997,46673079,8426443
Chelengletscher,28,1931,3989,46673079,8426443
Chelengletscher,28,1932,3971,46673079,8426443
Chelengletscher,28,1933,3959,46673079,8426443
Chelengletscher,28,1934,3953,46673079,8426443
Chelengletscher,28,1935,3947,46673079,8426443
Chelengletscher,28,1936,3945,46673079,8426443
Chelengletscher,28,1937,3942,46673079,8426443
Chelengletscher,28,1938,3937,46673079,8426443
Chelengletscher,28,1939,3928,46673079,8426443
Chelengletscher,28,1940,3930,46673079,8426443
Chelengletscher,28,1941,3942,46673079,8426443
Chelengletscher,28,1942,3940,46673079,8426443
Chelengletscher,28,1943,3936,46673079,8426443
Chelengletscher,28,1944,3924,46673079,8426443
Chelengletscher,28,1945,3910,46673079,8426443
Chelengletscher,28,1946,3885,46673079,8426443
Chelengletscher,28,1947,3853,46673079,8426443
Chelengletscher,28,1948,3835,46673079,8426443
Chelengletscher,28,1949,3812,46673079,8426443
Chelengletscher,28,1950,3804,46673079,8426443
Chelengletscher,28,1951,3778,46673079,8426443
Chelengletscher,28,1952,3745,46673079,8426443
Chelengletscher,28,1953,3724,46673079,8426443
Chelengletscher,28,1954,3686,46673079,8426443
Chelengletscher,28,1955,3690,46673079,8426443
Chelengletscher,28,1956,3676,46673079,8426443
Chelengletscher,28,1957,3654,46673079,8426443
Chelengletscher,28,1958,3640,46673079,8426443
Chelengletscher,28,1959,3617,46673079,8426443
Chelengletscher,28,1960,3604,46673079,8426443
Chelengletscher,28,1961,3582,46673079,8426443
Chelengletscher,28,1962,3582,46673079,8426443
Chelengletscher,28,1963,3432,46673079,8426443
Chelengletscher,28,1964,3411,46673079,8426443
Chelengletscher,28,1965,3380,46673079,8426443
Chelengletscher,28,1966,3401,46673079,8426443
Chelengletscher,28,1967,3365,46673079,8426443
Chelengletscher,28,1968,3365,46673079,8426443
Chelengletscher,28,1969,3382,46673079,8426443
Chelengletscher,28,1970,3391,46673079,8426443
Chelengletscher,28,1971,3401,46673079,8426443
Chelengletscher,28,1972,3410,46673079,8426443
Chelengletscher,28,1973,3423,46673079,8426443
Chelengletscher,28,1974,3433,46673079,8426443
Chelengletscher,28,1975,3449,46673079,8426443
Chelengletscher,28,1976,3460,46673079,8426443
Chelengletscher,28,1977,3465,46673079,8426443
Chelengletscher,28,1978,3474,46673079,8426443
Chelengletscher,28,1979,3493,46673079,8426443
Chelengletscher,28,1980,3517,46673079,8426443
Chelengletscher,28,1981,3517,46673079,8426443
Chelengletscher,28,1982,3559,46673079,8426443
Chelengletscher,28,1983,3571,46673079,8426443
Chelengletscher,28,1984,3589,46673079,8426443
Chelengletscher,28,1985,3594,46673079,8426443
Chelengletscher,28,1986,3614,46673079,8426443
Chelengletscher,28,1987,3624,46673079,8426443
Chelengletscher,28,1988,3622,46673079,8426443
Chelengletscher,28,1989,3621,46673079,8426443
Chelengletscher,28,1990,3615,46673079,8426443
Chelengletscher,28,1991,3601,46673079,8426443
Chelengletscher,28,1992,3589,46673079,8426443
Chelengletscher,28,1993,3589,46673079,8426443
Chelengletscher,28,1994,3548,46673079,8426443
Chelengletscher,28,1995,3519,46673079,8426443
Chelengletscher,28,1996,3495,46673079,8426443
Chelengletscher,28,1997,3466,46673079,8426443
Chelengletscher,28,1998,3424,46673079,8426443
Chelengletscher,28,1999,3405,46673079,8426443
Chelengletscher,28,2000,3372,46673079,8426443
Chelengletscher,28,2001,3346,46673079,8426443
Chelengletscher,28,2002,3323,46673079,8426443
Chelengletscher,28,2003,3299,46673079,8426443
Chelengletscher,28,2004,3278,46673079,8426443
Chelengletscher,28,2005,3257,46673079,8426443
Chelengletscher,28,2006,3239,46673079,8426443
Chelengletscher,28,2007,3212,46673079,8426443
Chelengletscher,28,2008,3175,46673079,8426443
Chelengletscher,28,2009,3151,46673079,8426443
Chelengletscher,28,2010,3120,46673079,8426443
Chelengletscher,28,2011,3092,46673079,8426443
Chelengletscher,28,2012,3034,46673079,8426443
Chelengletscher,28,2013,2984,46673079,8426443
Chelengletscher,28,2014,2681,46673079,8426443
Chelengletscher,28,2015,2650,46673079,8426443
Chelengletscher,28,2016,2640,46673079,8426443
Chelengletscher,28,2017,2624,46673079,8426443
Chelengletscher,28,2018,2544,46673079,8426443
Chelengletscher,28,2019,2465,46673079,8426443
Chelengletscher,28,2020,2385,46673079,8426443
Chelengletscher,28,2021,2306,46673079,8426443
Chelengletscher,28,2022,2226,46673079,8426443
Chelengletscher,28,2023,2147,46673079,8426443
Chelengletscher,28,2024,2067,46673079,8426443
Chelengletscher,28,2025,1988,46673079,8426443
Chelengletscher,28,2026,1908,46673079,8426443
Chelengletscher,28,2027,1829,46673079,8426443
Chelengletscher,28,2028,1749,46673079,8426443
Chelengletscher,28,2029,1670,46673079,8426443
Chelengletscher,28,2030,1590,46673079,8426443
Chelengletscher,28,2031,1511,46673079,8426443
Chelengletscher,28,2032,1431,46673079,8426443
Chelengletscher,28,2033,1352,46673079,8426443
Chelengletscher,28,2034,1272,46673079,8426443
Chelengletscher,28,2035,1193,46673079,8426443
Chelengletscher,28,2036,1113,46673079,8426443
Chelengletscher,28,2037,1034,46673079,8426443
Chelengletscher,28,2038,954,46673079,8426443
Chelengletscher,28,2039,875,46673079,8426443
Chelengletscher,28,2040,795,46673079,8426443
Chelengletscher,28,2041,716,46673079,8426443
Chelengletscher,28,2042,636,46673079,8426443
Chelengletscher,28,2043,557,46673079,8426443
Chelengletscher,28,2044,477,46673079,8426443
Chelengletscher,28,2045,398,46673079,8426443
Chelengletscher,28,2046,318,46673079,8426443
Chelengletscher,28,2047,239,46673079,8426443
Chelengletscher,28,2048,159,46673079,8426443
Chelengletscher,28,2049,80,46673079,8426443
Chelengletscher,28,2050,0,46673079,8426443
Chelengletscher,28,2051,0,46673079,8426443
Chelengletscher,28,2052,0,46673079,8426443
Chelengletscher,28,2053,0,46673079,8426443
Chelengletscher,28,2054,0,46673079,8426443
Chelengletscher,28,2055,0,46673079,8426443
Chelengletscher,28,2056,0,46673079,8426443
Chelengletscher,28,2057,0,46673079,8426443
Chelengletscher,28,2058,0,46673079,8426443
Chelengletscher,28,2059,0,46673079,8426443
Chelengletscher,28,2060,0,46673079,8426443
Chelengletscher,28,2061,0,46673079,8426443
Chelengletscher,28,2062,0,46673079,8426443
Chelengletscher,28,2063,0,46673079,8426443
Chelengletscher,28,2064,0,46673079,8426443
Chelengletscher,28,2065,0,46673079,8426443
Chelengletscher,28,2066,0,46673079,8426443
Chelengletscher,28,2067,0,46673079,8426443
Chelengletscher,28,2068,0,46673079,8426443
Chelengletscher,28,2069,0,46673079,8426443
Chelengletscher,28,2070,0,46673079,8426443
Chelengletscher,28,2071,0,46673079,8426443
Chelengletscher,28,2072,0,46673079,8426443
Chelengletscher,28,2073,0,46673079,8426443
Chelengletscher,28,2074,0,46673079,8426443
Chelengletscher,28,2075,0,46673079,8426443
Chelengletscher,28,2076,0,46673079,8426443
Chelengletscher,28,2077,0,46673079,8426443
Chelengletscher,28,2078,0,46673079,8426443
Chelengletscher,28,2079,0,46673079,8426443
Chelengletscher,28,2080,0,46673079,8426443
Chelengletscher,28,2081,0,46673079,8426443
Chelengletscher,28,2082,0,46673079,8426443
Chelengletscher,28,2083,0,46673079,8426443
Chelengletscher,28,2084,0,46673079,8426443
Chelengletscher,28,2085,0,46673079,8426443
Chelengletscher,28,2086,0,46673079,8426443
Chelengletscher,28,2087,0,46673079,8426443
Chelengletscher,28,2088,0,46673079,8426443
Chelengletscher,28,2089,0,46673079,8426443
Chelengletscher,28,2090,0,46673079,8426443
Chline Gletscher,49,1900,508,46923077,9258814
Chline Gletscher,49,1901,508,46923077,9258814
Chline Gletscher,49,1902,508,46923077,9258814
Chline Gletscher,49,1903,508,46923077,9258814
Chline Gletscher,49,1904,507,46923077,9258814
Chline Gletscher,49,1905,507,46923077,9258814
Chline Gletscher,49,1906,507,46923077,9258814
Chline Gletscher,49,1907,507,46923077,9258814
Chline Gletscher,49,1908,506,46923077,9258814
Chline Gletscher,49,1909,508,46923077,9258814
